"Code","Country","State","Zip/Post Code","Rate","Zip/Post is Range","Range From","Range To","default"
"US-CA-96132","US","CA","96132","7.2500","","","",""
"US-CA-96133","US","CA","96133","7.2500","","","",""
"US-CA-96134","US","CA","96134","7.2500","","","",""
"US-CA-96135","US","CA","96135","7.2500","","","",""
"US-CA-96136","US","CA","96136","7.2500","","","",""
"US-CA-96137","US","CA","96137","7.2500","","","",""
"US-CA-96140","US","CA","96140","7.2500","","","",""
"US-CA-96141","US","CA","96141","7.2500","","","",""
"US-CA-96142","US","CA","96142","7.2500","","","",""
"US-CA-96143","US","CA","96143","7.2500","","","",""
"US-CA-96145","US","CA","96145","7.2500","","","",""
"US-CA-96146","US","CA","96146","7.2500","","","",""
"US-CA-96148","US","CA","96148","7.2500","","","",""
"US-CA-96150","US","CA","96150","7.7500","","","",""
"US-CA-96151","US","CA","96151","7.7500","","","",""
"US-CA-96152","US","CA","96152","7.7500","","","",""
"US-CA-96154","US","CA","96154","7.2500","","","",""
"US-CA-96155","US","CA","96155","7.2500","","","",""
"US-CA-96156","US","CA","96156","7.7500","","","",""
"US-CA-96157","US","CA","96157","7.2500","","","",""
"US-CA-96158","US","CA","96158","7.7500","","","",""
"US-CA-96160","US","CA","96160","8.2500","","","",""
"US-CA-96161","US","CA","96161","8.2500","","","",""
"US-CA-96162","US","CA","96162","7.2500","","","",""
"US-CA-97520","US","CA","97520","7.2500","","","",""
"US-CA-97603","US","CA","97603","7.2500","","","",""
"US-CA-97623","US","CA","97623","7.2500","","","",""
"US-CA-97632","US","CA","97632","7.2500","","","",""
"US-CA-97633","US","CA","97633","7.2500","","","",""
"US-CA-97635","US","CA","97635","7.2500","","","",""
